355312
528800
690048
760608
473464
549136
760608
763632
334216
405712
329824
311824
401360
489812
773568
690192
812300
492836
763268
683424
555368
502124
1177488
635472
709776
667148
578592
760608
511628
1397376
760608
478040
827200
420040
650160
356320
417592
314776
429832
604832
370072
429832
771908
523832
479984
521996
1031328
